churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
0,22,NA,535,0,0,0,0,0,6,0,0,2,1,0,0,1,0,2,NA,0,0,0,0,Taurus,0,0,NA,0,0
0,42,R,486,0,0,42,0,0,179,0,0,14,1,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,43,1.43,1
1,25,R,490,16,3,23,16,0,76,0,0,14,1,0,0,0,1,0,NA,0,0,0,0,Taurus,0,0,17,0.57,1
1,22,NA,521,0,0,0,0,0,111,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,39,1.3,0
1,48,NA,NA,0,0,12,0,0,22,0,0,2,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,NA,0,0
0,39,NA,NA,0,0,6,0,0,128,0,0,1,1,0,0,0,1,2,NA,0,0,0,0,Gemini,0,0,46,1.53,0
0,43,O,552,0,0,0,0,0,109,0,0,10,1,1,1,0,1,3,Semi-Monthly,0,0,0,0,Scorpio,0,0,45,1.5,0
0,33,O,554,49,4,56,49,0,263,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,1,57,1.9,0
0,35,R,460,1,0,70,1,0,260,0,0,20,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,60,2,1
0,26,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Taurus,1,0,NA,0,0
0,27,R,399,10,1,93,10,0,154,0,0,24,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,34,1.13,1
1,23,R,561,1,0,3,1,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2,0,1
1,30,O,458,0,0,0,0,0,226,0,0,21,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Libra,0,0,66,2.2,0
0,19,NA,632,0,0,0,0,0,219,0,0,8,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,69,2.3,0
1,25,O,518,2,0,2,2,0,15,0,0,1,1,1,1,1,0,2,Monthly,0,1,0,0,Libra,0,0,1,0.03,1
0,25,NA,NA,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,Taurus,0,0,NA,0,0
1,23,NA,479,0,0,0,0,0,10,0,0,2,1,0,0,1,1,2,Weekly,0,0,0,0,Taurus,0,0,4,0.13,0
1,47,R,NA,0,0,31,0,0,50,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,18,0.6,0
1,43,NA,552,0,0,0,0,0,73,0,0,13,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,36,1.2,0
0,26,NA,524,6,0,10,6,0,5,0,0,3,1,1,1,0,1,0,Monthly,0,0,0,0,Virgo,1,0,12,0.4,0
0,24,R,654,6,0,163,6,0,290,0,0,44,1,1,1,0,1,0,NA,0,0,0,0,Cancer,1,0,67,2.23,0
0,20,NA,687,0,0,5,0,0,15,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,3,0.1,0
0,22,NA,579,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,Weekly,0,0,0,1,Aquarius,1,0,NA,0,0
1,26,NA,NA,0,0,10,0,0,17,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,2,0.17,0
0,48,R,NA,42,2,46,42,0,158,0,0,11,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,47,1.57,1
1,26,NA,531,0,0,0,0,0,8,0,0,0,1,1,1,1,0,0,NA,0,0,0,0,Scorpio,0,1,10,0.33,0
0,26,R,591,0,0,0,0,2,206,0,0,22,1,1,1,0,1,0,NA,0,0,0,0,Taurus,0,0,67,2.23,0
0,32,R,413,10,0,0,10,1,192,0,0,9,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,49,1.63,1
1,46,R,481,1,0,2,1,0,3,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,1,0,NA,0,0
1,21,NA,514,0,0,1,0,0,5,0,0,1,1,0,0,0,1,0,NA,0,0,0,0,Leo,0,0,NA,0,0
0,30,O,548,0,0,146,0,0,137,0,0,11,1,0,0,1,0,0,Weekly,0,0,0,0,NA,1,0,37,1.23,1
0,30,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,2,0.07,0
0,37,NA,NA,0,0,0,0,1,275,0,0,8,1,0,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,75,2.5,0
0,36,NA,431,0,0,13,0,0,24,0,0,7,1,0,0,1,0,0,NA,0,0,0,0,Scorpio,0,0,6,0.2,1
1,35,R,NA,0,0,0,0,1,199,0,0,21,1,1,1,0,1,0,NA,0,0,0,0,Sagittarius,1,1,66,2.2,0
1,36,R,504,0,0,4,0,0,158,0,0,34,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Virgo,0,0,27,0.9,1
1,22,NA,627,0,0,17,0,0,49,0,0,2,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,14,0.74,0
1,42,NA,470,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,NA,0,0
1,30,NA,526,4,0,0,4,0,10,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,NA,0,0,10,0.33,0
0,45,NA,NA,0,0,0,0,0,191,0,0,25,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,59,1.97,0
0,26,R,573,0,0,0,0,0,141,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,60,2,0
1,26,NA,NA,2,0,7,2,0,17,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Leo,0,0,6,0.2,0
0,24,R,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,NA,0,0,75,2.5,0
1,26,R,589,0,0,0,0,1,164,0,1,6,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,41,1.37,0
1,31,R,528,0,0,0,0,0,199,0,0,13,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,35,1.17,0
0,42,NA,NA,1,0,33,1,0,86,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,22,0.73,0
1,36,R,657,60,4,120,60,0,291,0,0,27,1,1,1,0,1,0,Monthly,0,0,0,0,NA,1,0,67,2.23,1
0,36,R,595,10,0,92,10,0,189,0,0,7,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,49,1.63,0
0,45,O,574,0,0,26,0,0,49,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,13,0.65,0
0,31,O,572,11,1,34,11,0,51,0,0,17,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Taurus,0,0,16,0.8,1
0,48,R,652,0,0,0,0,4,229,4,27,36,1,1,1,1,0,0,NA,0,0,0,0,Taurus,0,0,63,2.1,0
1,22,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,NA,0,0
0,21,R,528,0,0,46,0,0,118,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,1,0,0,Aquarius,0,0,47,1.57,1
1,26,NA,500,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,Taurus,1,0,3,0.43,0
0,35,NA,534,0,0,33,0,0,55,0,0,2,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,18,0.6,1
0,47,O,474,10,0,17,10,0,48,0,0,3,1,0,0,1,0,0,Weekly,0,0,0,0,Pisces,0,0,10,0.63,0
0,36,NA,505,14,1,18,14,0,77,0,0,7,1,1,1,1,0,0,NA,0,0,0,0,Taurus,0,0,17,0.85,0
1,29,R,539,1,1,12,1,0,81,0,0,8,1,1,1,1,1,3,Bi-Weekly,0,0,0,0,Scorpio,0,0,16,0.53,1
1,41,R,491,0,0,0,0,0,232,0,0,13,1,0,0,1,0,0,Weekly,0,0,0,0,Cancer,0,0,83,2.77,1
1,45,R,500,0,0,46,0,0,223,0,0,7,1,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,56,1.87,0
1,21,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,1,0,0,Pisces,0,0,NA,0,0
0,26,NA,556,0,0,7,0,0,26,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,1,0,8,0.27,0
1,26,R,674,0,0,48,0,0,197,0,0,40,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Aries,1,0,41,1.37,0
0,25,R,547,0,0,12,0,0,212,0,0,5,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,57,1.9,0
0,25,NA,557,35,2,77,35,0,195,0,0,9,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,43,1.43,1
1,36,NA,424,0,0,9,0,0,19,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,1,0.03,0
1,30,NA,504,1,0,5,1,0,16,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1,0.03,0
0,30,R,520,0,0,0,0,0,217,0,0,15,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,62,2.07,0
0,32,R,NA,0,0,8,0,0,17,0,0,1,1,0,0,0,1,0,NA,0,0,0,0,Aries,0,0,4,0.29,0
1,30,R,458,5,1,75,5,0,197,0,0,19,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,21,0.7,0
0,32,NA,NA,0,0,111,0,0,263,0,0,12,1,0,0,0,1,0,NA,0,0,0,0,Virgo,0,0,61,2.03,0
0,31,NA,515,0,0,4,0,0,17,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,10,0.33,0
0,30,O,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,0,Scorpio,0,0,44,1.47,0
0,43,R,610,0,0,0,0,2,101,0,0,30,1,1,1,1,0,0,Semi-Monthly,0,1,0,0,Taurus,0,0,22,0.73,0
0,36,R,435,49,0,56,49,0,243,0,0,11,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,NA,1,0,56,1.87,0
0,25,O,NA,0,0,0,0,0,42,0,0,2,1,1,1,0,1,0,NA,0,0,0,0,Libra,0,0,19,0.63,0
1,38,R,522,0,0,0,0,0,188,0,0,16,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,58,1.93,0
1,31,R,550,0,0,24,0,0,137,0,0,13,1,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,33,1.1,1
0,28,R,514,5,3,101,5,0,146,0,0,19,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,21,0.7,1
0,50,NA,547,0,0,0,0,0,11,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,NA,0,0,13,0.43,0
0,32,R,527,0,0,65,0,0,119,0,0,12,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,38,1.27,0
0,36,O,522,0,0,0,0,1,233,0,0,12,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,1,0,80,2.67,0
1,24,NA,534,0,0,8,0,0,26,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,7,0.23,0
0,36,R,547,4,0,37,4,0,244,0,0,16,1,1,1,0,1,2,Weekly,0,0,0,0,Aries,0,0,63,2.1,1
0,23,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,NA,0,0
1,31,O,642,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,1,1,1
0,41,NA,557,0,0,0,0,0,192,0,0,10,1,1,1,1,0,2,NA,0,0,0,0,Libra,0,1,55,1.83,0
1,42,R,554,1,1,21,1,0,23,0,0,10,1,1,1,1,0,0,Weekly,0,0,0,0,NA,0,0,7,0.23,0
1,26,O,445,0,0,0,0,1,222,0,0,12,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,75,2.5,1
0,30,O,NA,0,0,36,0,0,103,0,0,0,1,0,0,0,1,0,Monthly,0,0,1,0,Leo,0,0,43,1.43,1
1,19,NA,621,0,0,0,0,0,38,0,0,3,1,0,0,1,1,2,Weekly,0,0,0,0,Virgo,0,0,20,0.67,0
0,61,R,NA,0,0,0,0,0,204,0,0,13,1,1,1,0,1,2,NA,0,0,0,0,Pisces,0,0,61,2.03,0
1,29,NA,NA,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,1,0,2,0.07,1
0,39,R,474,14,0,28,14,0,99,0,0,30,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,24,0.83,1
0,23,NA,592,0,0,44,0,0,107,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,21,0.7,0
1,39,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,NA,0,0,NA,0,0
1,26,NA,NA,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1,0.5,0
0,34,R,618,0,0,100,0,0,150,0,0,8,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,46,1.53,0
1,22,NA,NA,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,6,0.2,0
1,32,NA,NA,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Libra,1,0,NA,0,0
0,29,O,572,14,1,68,14,0,242,0,0,20,1,1,1,1,0,0,NA,0,0,0,0,Taurus,0,0,59,1.97,0
1,31,NA,442,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Virgo,0,0,NA,0,0
0,37,R,520,0,0,61,0,0,300,0,0,55,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,63,2.1,0
0,30,O,542,0,0,62,0,0,177,0,0,9,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Cancer,1,0,42,1.4,0
0,58,NA,NA,5,0,14,5,0,17,0,0,2,1,1,1,0,1,0,NA,0,0,0,0,Scorpio,0,0,8,0.47,0
0,51,NA,520,0,0,0,0,0,139,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,NA,0,1,67,2.23,0
1,25,R,NA,0,0,11,0,0,20,0,0,1,1,1,1,0,1,2,Weekly,0,0,0,0,Taurus,0,0,9,0.3,0
1,27,NA,NA,1,0,2,1,0,5,0,0,2,1,1,1,1,0,0,Monthly,0,0,0,0,Pisces,0,0,1,0.09,0
1,32,R,553,0,0,0,0,0,181,0,0,4,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,59,1.97,0
0,20,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,1,0,0,NA,0,0,1,0.06,0
0,32,NA,521,5,1,40,5,0,85,0,0,8,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,23,0.77,1
0,37,R,561,0,0,0,0,0,187,1,0,5,1,0,0,0,1,3,Bi-Weekly,0,0,0,0,Leo,0,1,63,2.1,0
0,33,NA,527,0,0,54,0,0,155,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,1,0,Virgo,0,0,41,1.37,0
0,28,R,605,0,0,188,0,0,220,0,0,45,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,44,1.47,1
1,25,R,552,0,0,0,0,0,75,0,0,12,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Libra,0,0,25,0.83,0
0,31,NA,445,0,0,9,0,0,5,0,0,0,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Aries,0,0,6,0.2,0
0,34,R,NA,2,0,21,2,0,53,0,0,6,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,14,0.47,1
0,24,NA,454,0,0,4,0,0,2,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,NA,0,0
1,36,NA,581,0,0,0,0,0,266,0,0,4,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,1,0,67,2.23,0
0,22,O,610,0,0,8,0,0,12,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,4,0.16,1
1,51,NA,497,0,0,0,0,0,149,0,0,8,1,1,1,1,0,2,NA,0,0,0,0,Aries,1,0,39,1.3,0
0,38,R,642,44,3,75,44,0,137,0,0,17,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,68,2.27,1
0,24,NA,NA,0,0,2,0,0,5,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,1,0.05,0
0,27,NA,513,0,0,84,0,0,182,0,0,14,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,45,1.5,0
0,46,R,NA,0,0,0,0,1,189,0,0,17,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,68,2.27,0
1,45,O,527,25,2,87,24,0,238,0,0,25,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,60,2,1
0,31,NA,NA,3,1,4,2,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2,0.07,1
0,19,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,NA,0,0
0,22,NA,655,0,0,22,0,0,30,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,9,0.3,1
1,27,O,531,1,1,0,1,0,28,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,1,0,15,0.5,0
1,24,NA,572,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,NA,0,0,2,0.07,0
0,23,NA,575,0,0,8,0,0,21,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,6,0.2,0
0,35,NA,556,0,0,0,0,1,213,0,0,22,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,59,1.97,0
0,38,O,431,57,0,71,56,0,324,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,69,2.3,0
1,36,NA,538,1,0,13,1,0,59,0,0,6,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Aquarius,1,0,26,0.87,0
0,47,NA,NA,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,NA,0,0
0,43,NA,477,19,1,26,18,0,205,0,0,21,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,54,1.8,1
1,19,R,525,0,0,32,0,0,167,0,0,13,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,1,39,1.3,1
0,56,R,594,3,0,127,3,0,284,0,0,69,1,1,1,0,1,0,NA,0,0,0,0,Taurus,0,0,66,2.2,1
1,42,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,2,0.07,0
1,25,R,418,1,1,29,1,0,272,0,0,10,1,0,0,1,0,2,Semi-Monthly,0,0,0,0,Gemini,0,1,62,2.07,0
1,26,NA,644,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,2,0.07,0
1,23,NA,NA,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,2,0,0
0,27,R,722,39,6,85,38,0,250,0,0,42,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,52,1.73,1
1,38,R,554,20,3,0,20,0,164,0,0,31,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,NA,0,0,44,1.47,1
0,39,R,528,17,1,21,17,0,115,0,0,8,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,35,1.17,0
0,18,NA,NA,0,0,78,0,0,192,0,0,13,1,1,1,0,1,2,Monthly,0,0,0,0,Sagittarius,1,0,54,1.8,1
0,46,NA,541,2,1,100,2,0,190,0,0,13,1,1,1,1,1,4,Bi-Weekly,0,0,0,0,Virgo,1,0,51,1.7,1
1,26,R,554,0,0,0,0,0,170,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,37,1.23,0
0,24,R,548,1,0,78,1,0,125,0,0,16,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,31,1.03,1
1,28,NA,487,0,0,0,0,6,224,0,0,16,1,1,1,1,0,2,Weekly,0,0,0,0,Gemini,0,0,59,1.97,0
0,28,NA,NA,0,0,4,0,0,36,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,22,0.73,0
0,22,R,562,0,0,0,0,0,233,0,0,20,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,68,2.27,1
1,33,O,634,0,0,0,0,0,254,0,0,32,1,1,1,1,0,0,Monthly,0,0,0,0,Aries,0,0,65,2.17,0
0,28,R,495,1,0,19,0,0,30,0,0,3,1,0,0,0,1,0,NA,0,0,0,0,Pisces,0,0,9,0.3,1
1,27,NA,523,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,NA,0,0
0,32,R,NA,0,0,32,0,0,60,0,0,0,1,1,1,1,0,0,NA,0,0,0,0,NA,0,0,27,0.9,0
0,28,NA,NA,0,0,11,0,0,6,0,0,2,1,0,0,1,0,0,Weekly,0,0,0,0,NA,1,0,6,0.2,0
0,52,NA,NA,0,0,23,0,0,55,0,0,0,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Scorpio,1,0,16,0.53,0
0,25,NA,491,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2,0.25,1
1,24,NA,NA,0,0,0,0,0,10,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,8,0.27,1
0,37,NA,613,0,0,73,0,0,178,0,0,7,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,49,1.63,0
1,18,NA,NA,0,0,2,0,0,7,0,0,2,1,0,0,0,1,0,Monthly,0,0,0,0,Aries,1,0,NA,0,0
1,37,R,603,22,1,19,22,0,151,0,0,25,1,1,1,0,1,2,Weekly,0,0,0,0,Virgo,0,0,44,1.47,1
1,48,R,549,20,0,41,20,0,147,0,0,33,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,1,0,37,1.23,0
0,25,O,724,1,0,168,0,0,150,0,0,14,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,30,0,1
0,46,R,574,2,1,69,2,0,107,0,0,6,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Sagittarius,0,0,65,2.17,1
1,34,NA,570,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,NA,0,0,5,0.17,0
1,44,R,557,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,2,0,0
1,31,NA,NA,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,6,0.2,0
0,25,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,NA,0,0
1,33,NA,357,2,0,61,2,0,107,0,0,14,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,6,0.2,0
0,27,R,540,0,0,1,0,0,18,0,0,2,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,1,NA,0,0
0,25,R,531,1,0,250,1,0,285,0,0,30,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,67,2.23,1
0,47,NA,397,2,0,87,2,0,149,0,0,27,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,34,1.13,0
0,32,NA,NA,0,0,46,0,0,72,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,29,0.97,0
1,37,R,NA,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,NA,1,0,4,0.13,0
1,25,O,512,7,0,2,7,0,97,0,0,24,1,1,1,1,0,2,Weekly,0,0,0,0,Aquarius,1,0,23,0.77,0
1,37,NA,NA,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,2,0.07,0
1,26,NA,583,0,0,22,0,0,66,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,29,0.97,0
1,30,R,569,10,1,22,10,0,63,0,0,12,1,1,1,0,1,4,Bi-Weekly,0,0,0,0,Aries,0,0,17,0.57,1
0,44,O,637,10,0,22,10,0,46,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,12,0.8,1
1,55,R,493,0,0,0,0,0,15,0,0,3,1,1,1,0,1,0,NA,0,0,0,0,Libra,1,0,2,0.07,0
0,47,O,712,57,1,101,57,0,289,0,0,43,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,60,2,0
0,36,NA,444,0,0,84,0,0,196,0,0,28,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,41,1.37,1
1,23,NA,NA,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,NA,0,0
1,26,R,345,1,1,0,1,0,86,0,0,5,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,11,0.37,0
0,37,NA,627,0,0,5,0,0,158,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,65,2.17,0
0,27,NA,566,0,0,24,0,0,60,0,0,2,1,0,0,0,1,0,NA,0,0,0,0,Leo,0,0,14,0.54,0
0,25,R,538,5,0,119,5,0,223,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,NA,1,0,64,2.13,0
1,25,R,520,0,0,35,0,0,72,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,25,0.83,0
1,30,R,549,1,0,2,1,0,2,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,1,0,NA,0,1
1,36,R,598,0,0,0,0,0,233,0,0,5,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,48,1.6,0
1,32,R,518,17,0,32,14,0,100,0,0,4,1,1,1,1,0,2,NA,0,0,0,0,Aquarius,0,0,18,0.6,1
1,33,NA,451,0,0,0,0,0,156,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,54,1.8,0
1,30,NA,633,0,0,0,0,0,27,1,0,5,1,0,0,0,1,2,Monthly,0,0,0,0,Cancer,0,0,4,0.13,0
